
30-07-2022 23:10:45,65,122,9,
30-07-2022 23:11:16,63,55,11,
30-07-2022 23:11:46,64,129,3,
30-07-2022 23:12:16,63,0,0,
30-07-2022 23:12:46,63,0,0,
30-07-2022 23:13:16,66,0,0,
30-07-2022 23:13:47,62,0,0,
30-07-2022 23:14:17,64,0,0,
30-07-2022 23:14:48,66,0,0,
30-07-2022 23:15:18,67,0,0,
30-07-2022 23:16:40,0,0,0,
30-07-2022 23:17:10,61,109,15,
30-07-2022 23:18:54,0,0,0,
30-07-2022 23:19:25,70,146,19,
30-07-2022 23:19:56,81,125,25,
30-07-2022 23:20:26,63,184,9,
30-07-2022 23:20:57,59,64,2,
30-07-2022 23:21:27,62,189,7,
30-07-2022 23:21:57,57,71,1,
30-07-2022 23:22:27,64,57,2,
30-07-2022 23:22:58,38,107,12,
30-07-2022 23:23:28,18,0,0,
30-07-2022 23:23:58,18,0,0,
30-07-2022 23:24:28,18,75,19,
30-07-2022 23:24:58,18,43,1,
30-07-2022 23:25:29,18,0,0,
30-07-2022 23:26:00,18,0,0,
30-07-2022 23:26:30,18,0,0,
30-07-2022 23:27:01,18,0,0,
30-07-2022 23:27:31,18,0,0,
30-07-2022 23:28:01,18,0,0,
30-07-2022 23:28:31,18,106,2,
30-07-2022 23:29:02,18,0,0,
30-07-2022 23:29:32,18,0,0,
30-07-2022 23:30:02,18,0,0,
30-07-2022 23:30:32,18,73,3,
30-07-2022 23:31:02,18,57,11,
30-07-2022 23:31:32,18,83,12,
30-07-2022 23:32:02,18,60,5,
30-07-2022 23:32:32,18,0,0,
30-07-2022 23:33:04,18,0,0,
30-07-2022 23:33:34,18,54,3,
30-07-2022 23:34:04,18,0,0,
30-07-2022 23:34:34,18,0,0,
30-07-2022 23:35:04,18,0,0,
03-08-2022 23:46:12,0,0,0,
03-08-2022 23:46:42,15,0,0,
03-08-2022 23:47:13,1,0,0,
03-08-2022 23:47:43,0,0,0,
04-08-2022 00:01:57,0,0,0,
04-08-2022 00:21:26,0,0,0,
04-08-2022 00:21:56,29,145,8,
04-08-2022 00:22:26,32,0,0,
04-08-2022 00:22:57,32,107,2,
04-08-2022 00:23:27,32,116,12,
04-08-2022 00:23:57,32,0,0,
04-08-2022 00:24:27,32,0,0,
04-08-2022 00:24:58,32,0,0,
04-08-2022 00:25:28,32,41,1,
04-08-2022 00:25:58,32,0,0,
04-08-2022 00:26:28,32,0,0,
04-08-2022 00:26:58,32,0,0,
04-08-2022 00:27:29,32,0,0,
04-08-2022 00:27:59,32,0,0,
04-08-2022 00:28:29,32,0,0,
04-08-2022 00:29:00,32,0,0,
04-08-2022 00:29:30,32,0,0,
04-08-2022 00:30:00,32,0,0,
04-08-2022 00:30:31,32,0,0,
04-08-2022 00:31:01,32,0,0,
04-08-2022 00:31:31,32,49,2,
04-08-2022 00:32:01,32,0,0,
04-08-2022 00:32:32,32,0,0,
04-08-2022 00:33:02,32,0,0,
04-08-2022 00:33:32,32,0,0,
04-08-2022 00:34:02,32,0,0,
04-08-2022 00:34:32,32,0,0,
04-08-2022 00:35:02,32,0,0,
04-08-2022 00:35:32,32,38,3,
04-08-2022 00:36:02,32,38,2,
04-08-2022 00:36:33,32,165,7,
04-08-2022 00:37:03,58,61,3,
04-08-2022 00:37:33,74,0,0,
04-08-2022 00:38:03,65,33,2,
04-08-2022 00:38:33,68,0,0,
04-08-2022 00:39:03,70,0,0,
04-08-2022 00:39:33,67,0,0,
04-08-2022 00:40:03,70,0,0,
04-08-2022 00:40:33,68,0,0,
04-08-2022 00:41:04,72,0,0,
04-08-2022 00:41:34,67,0,0,
04-08-2022 00:42:04,69,0,0,
04-08-2022 00:42:34,72,0,0,
04-08-2022 00:43:04,65,107,4,
04-08-2022 00:43:35,72,86,5,
04-08-2022 00:44:05,69,0,0,
04-08-2022 00:44:35,67,0,0,
04-08-2022 00:45:05,67,0,0,
04-08-2022 00:45:35,77,137,12,
04-08-2022 00:46:07,73,0,0,
04-08-2022 00:46:37,68,0,0,
04-08-2022 00:47:07,66,0,0,
04-08-2022 00:47:37,67,0,0,
04-08-2022 00:48:08,66,0,0,
04-08-2022 00:48:39,65,0,0,
04-08-2022 00:49:09,69,0,0,
04-08-2022 00:49:40,70,0,0,
04-08-2022 00:50:10,69,0,0,
04-08-2022 00:50:40,61,39,2,
04-08-2022 00:51:10,63,0,0,
04-08-2022 00:51:40,65,0,0,
04-08-2022 00:52:10,73,0,0,
04-08-2022 00:52:41,66,0,0,
04-08-2022 00:53:11,65,0,0,
04-08-2022 00:53:41,65,0,0,
04-08-2022 00:54:11,72,0,0,
04-08-2022 00:54:41,67,0,0,
04-08-2022 00:55:11,72,0,0,
04-08-2022 00:55:42,70,0,0,
04-08-2022 00:56:12,69,0,0,
04-08-2022 00:56:43,73,0,0,
04-08-2022 00:57:13,66,0,0,
04-08-2022 00:57:43,75,0,0,
04-08-2022 00:58:13,69,0,0,
04-08-2022 00:58:43,72,0,0,
04-08-2022 00:59:15,65,0,0,
04-08-2022 00:59:45,66,0,0,
04-08-2022 01:00:15,67,0,0,
04-08-2022 01:00:45,67,0,0,
04-08-2022 01:01:16,75,0,0,
04-08-2022 01:01:46,67,0,0,
04-08-2022 01:02:16,71,108,2,
04-08-2022 01:02:46,74,0,0,
04-08-2022 01:03:16,65,0,0,
04-08-2022 01:03:46,65,0,0,
04-08-2022 01:04:16,66,0,0,
04-08-2022 01:04:46,70,0,0,
04-08-2022 01:05:17,67,0,0,
04-08-2022 01:05:47,64,0,0,
04-08-2022 01:06:17,72,0,0,
04-08-2022 01:06:48,66,0,0,
04-08-2022 01:07:18,66,0,0,
04-08-2022 01:07:48,71,0,0,
04-08-2022 01:08:18,64,0,0,
04-08-2022 01:08:48,67,0,0,
04-08-2022 01:09:18,66,0,0,
04-08-2022 01:09:49,66,0,0,
04-08-2022 01:10:21,67,0,0,
04-08-2022 01:10:51,67,0,0,
04-08-2022 01:11:21,68,0,0,
04-08-2022 01:11:51,77,0,0,
04-08-2022 01:12:22,67,0,0,
04-08-2022 01:12:52,65,0,0,
04-08-2022 01:13:22,64,0,0,
04-08-2022 01:13:54,71,0,0,
04-08-2022 01:14:24,65,0,0,
04-08-2022 01:14:54,65,0,0,
04-08-2022 01:15:24,65,0,0,
04-08-2022 01:15:55,75,0,0,
04-08-2022 01:16:26,67,0,0,
04-08-2022 01:16:56,64,0,0,
04-08-2022 01:17:26,73,0,0,
04-08-2022 01:17:56,63,0,0,
04-08-2022 01:18:26,64,0,0,
04-08-2022 01:18:56,70,0,0,
04-08-2022 01:20:07,0,0,0,
04-08-2022 01:20:37,66,0,0,
04-08-2022 01:21:07,74,214,13,
04-08-2022 01:21:37,75,34,1,
04-08-2022 01:22:08,75,146,7,
04-08-2022 01:22:38,65,0,0,
04-08-2022 01:23:08,63,0,0,
04-08-2022 01:23:38,64,0,0,
04-08-2022 01:24:09,71,138,3,
04-08-2022 01:24:39,80,226,3,
04-08-2022 01:25:09,72,0,0,
04-08-2022 01:25:39,72,0,0,
04-08-2022 01:26:10,72,0,0,
04-08-2022 01:26:40,72,0,0,
04-08-2022 01:27:10,72,0,0,
04-08-2022 01:27:40,72,0,0,
04-08-2022 01:28:10,72,0,0,
04-08-2022 01:28:40,72,0,0,
04-08-2022 01:29:10,72,0,0,
04-08-2022 01:29:40,72,0,0,
04-08-2022 01:30:10,72,0,0,
04-08-2022 01:30:41,72,0,0,
04-08-2022 01:31:11,72,0,0,
04-08-2022 01:31:41,72,0,0,
04-08-2022 01:32:11,72,0,0,
04-08-2022 01:32:41,72,0,0,
04-08-2022 01:33:11,72,0,0,
04-08-2022 01:33:41,72,0,0,
04-08-2022 01:34:11,72,0,0,
04-08-2022 01:34:41,72,0,0,
04-08-2022 01:35:12,72,0,0,
04-08-2022 01:35:42,72,0,0,
04-08-2022 01:36:12,72,0,0,
04-08-2022 01:36:42,72,0,0,
04-08-2022 01:37:12,72,0,0,
04-08-2022 01:37:42,72,0,0,
04-08-2022 01:38:12,72,0,0,
04-08-2022 01:38:43,72,0,0,
04-08-2022 01:39:13,72,0,0,
04-08-2022 01:39:43,72,0,0,
04-08-2022 01:40:13,72,0,0,
04-08-2022 01:40:44,72,0,0,
04-08-2022 01:41:14,72,0,0,
04-08-2022 01:41:44,72,0,0,
04-08-2022 01:42:14,72,0,0,
04-08-2022 01:42:44,72,0,0,
04-08-2022 01:43:14,72,0,0,
04-08-2022 01:43:44,72,0,0,
04-08-2022 01:44:14,72,0,0,
04-08-2022 01:44:44,72,0,0,
04-08-2022 01:45:15,72,0,0,
04-08-2022 01:45:45,72,0,0,
04-08-2022 01:46:15,72,0,0,
04-08-2022 01:46:46,72,0,0,
04-08-2022 01:47:16,72,0,0,
04-08-2022 01:47:46,72,0,0,
04-08-2022 01:48:16,72,0,0,
04-08-2022 01:48:46,72,0,0,
04-08-2022 01:49:16,72,0,0,
04-08-2022 01:49:46,72,0,0,
04-08-2022 01:50:16,72,0,0,
04-08-2022 01:50:47,72,0,0,
04-08-2022 01:51:17,72,0,0,
04-08-2022 01:51:47,72,0,0,
04-08-2022 01:52:18,72,0,0,
04-08-2022 01:52:48,72,0,0,
04-08-2022 01:53:18,72,0,0,
04-08-2022 01:53:48,72,0,0,
04-08-2022 01:54:18,72,0,0,
04-08-2022 01:54:48,72,0,0,
04-08-2022 01:55:18,72,0,0,
04-08-2022 01:55:50,72,0,0,
04-08-2022 01:56:20,72,0,0,
04-08-2022 01:56:50,72,0,0,
04-08-2022 01:57:20,72,0,0,
04-08-2022 01:57:50,72,0,0,
04-08-2022 01:58:20,72,0,0,
04-08-2022 01:58:50,72,0,0,
04-08-2022 01:59:21,72,0,0,
04-08-2022 01:59:51,72,0,0,
04-08-2022 02:00:21,72,0,0,
04-08-2022 02:00:51,72,0,0,
04-08-2022 02:01:22,72,0,0,
04-08-2022 02:01:52,72,0,0,
04-08-2022 02:02:22,72,0,0,
04-08-2022 02:02:52,72,0,0,
04-08-2022 02:03:22,72,0,0,
04-08-2022 02:03:52,72,0,0,
04-08-2022 02:04:23,72,0,0,
04-08-2022 02:04:53,72,0,0,
04-08-2022 02:05:23,72,0,0,
04-08-2022 02:05:53,72,0,0,
04-08-2022 02:06:23,72,0,0,
04-08-2022 02:06:54,72,0,0,
04-08-2022 02:07:24,72,0,0,
04-08-2022 02:07:54,72,0,0,
04-08-2022 02:08:24,72,0,0,
04-08-2022 02:08:54,72,224,7,
04-08-2022 02:09:25,72,0,0,
04-08-2022 02:09:55,72,0,0,
04-08-2022 02:10:25,72,0,0,
04-08-2022 02:10:55,72,0,0,
04-08-2022 02:11:25,72,0,0,
04-08-2022 02:11:55,72,0,0,
04-08-2022 02:12:25,72,0,0,
04-08-2022 02:12:56,72,0,0,
04-08-2022 02:13:26,72,0,0,
04-08-2022 02:13:56,72,0,0,
04-08-2022 02:14:26,72,0,0,
04-08-2022 02:14:57,72,0,0,
04-08-2022 02:15:27,72,0,0,
04-08-2022 02:15:57,72,0,0,
04-08-2022 02:16:27,72,0,0,
04-08-2022 02:16:57,72,0,0,
04-08-2022 02:17:27,72,0,0,
04-08-2022 02:17:57,72,0,0,
04-08-2022 02:18:28,72,0,0,
04-08-2022 02:18:58,72,0,0,
04-08-2022 02:19:28,72,0,0,
04-08-2022 02:19:58,72,0,0,
04-08-2022 02:20:28,72,0,0,
04-08-2022 02:20:58,72,202,3,
04-08-2022 02:21:29,72,0,0,
04-08-2022 02:21:59,72,0,0,
04-08-2022 02:22:29,72,0,0,
04-08-2022 02:22:59,72,0,0,
04-08-2022 02:23:29,72,0,0,
04-08-2022 02:23:59,72,0,0,
04-08-2022 02:24:29,72,73,6,
04-08-2022 02:25:00,72,494,1,
04-08-2022 02:25:30,72,343,4,
04-08-2022 02:26:00,72,300,5,
04-08-2022 02:26:31,72,0,0,
04-08-2022 02:27:01,72,0,0,
04-08-2022 02:27:31,72,0,0,
04-08-2022 02:28:01,72,259,1,
04-08-2022 02:28:31,72,257,6,
04-08-2022 02:29:01,72,257,3,
04-08-2022 02:29:31,72,255,4,
04-08-2022 02:30:01,72,256,12,
04-08-2022 02:30:33,72,257,6,
04-08-2022 02:31:03,72,257,6,
04-08-2022 02:31:33,72,256,10,
04-08-2022 02:32:03,72,256,9,
04-08-2022 02:32:33,72,257,14,
04-08-2022 02:33:04,72,256,17,
04-08-2022 02:33:34,72,241,15,
04-08-2022 02:34:04,72,266,11,
04-08-2022 02:34:34,72,118,8,
04-08-2022 02:35:05,72,94,19,
04-08-2022 02:35:35,72,210,12,
04-08-2022 02:36:05,72,166,22,
04-08-2022 02:36:35,72,0,0,
04-08-2022 02:37:05,72,0,0,
04-08-2022 02:37:36,72,0,0,
04-08-2022 02:38:06,72,0,0,
04-08-2022 02:38:37,72,0,0,
04-08-2022 02:39:06,72,0,0,
04-08-2022 02:39:36,72,0,0,
04-08-2022 02:40:06,72,0,0,
04-08-2022 02:40:37,72,0,0,
04-08-2022 02:41:07,72,0,0,
04-08-2022 02:41:37,72,0,0,
04-08-2022 02:42:07,72,0,0,
04-08-2022 02:42:37,72,0,0,
04-08-2022 02:43:08,72,0,0,
04-08-2022 02:43:38,72,0,0,
04-08-2022 02:44:08,72,0,0,
04-08-2022 02:44:39,72,0,0,
04-08-2022 02:45:09,72,0,0,
04-08-2022 02:45:39,72,0,0,
04-08-2022 02:46:09,72,0,0,
04-08-2022 02:46:39,72,0,0,
04-08-2022 02:47:10,72,0,0,
04-08-2022 02:47:41,72,0,0,
04-08-2022 02:48:11,72,0,0,
04-08-2022 02:48:41,72,0,0,
04-08-2022 02:49:12,72,229,7,
04-08-2022 02:49:42,72,0,0,
04-08-2022 02:50:12,72,0,0,
04-08-2022 02:50:42,72,0,0,
04-08-2022 02:51:13,72,0,0,
04-08-2022 02:51:43,72,0,0,
04-08-2022 02:52:13,72,0,0,
04-08-2022 02:52:43,72,0,0,
04-08-2022 02:53:13,72,194,4,
04-08-2022 02:53:44,72,0,0,
04-08-2022 02:54:14,72,0,0,
04-08-2022 02:54:44,72,0,0,
04-08-2022 02:55:14,72,0,0,
04-08-2022 02:55:44,72,0,0,
04-08-2022 02:56:14,72,0,0,
04-08-2022 02:56:44,72,0,0,
04-08-2022 02:57:14,72,0,0,
04-08-2022 02:57:44,72,0,0,
04-08-2022 02:58:15,72,0,0,
04-08-2022 02:58:45,72,0,0,
04-08-2022 02:59:15,72,0,0,
04-08-2022 02:59:45,72,0,0,
04-08-2022 03:00:15,72,0,0,
04-08-2022 03:00:46,72,0,0,
04-08-2022 03:01:16,72,0,0,
04-08-2022 03:01:46,72,188,9,
04-08-2022 03:02:16,72,0,0,
04-08-2022 03:02:46,72,0,0,
04-08-2022 03:03:16,72,319,1,
04-08-2022 03:03:46,72,182,6,
04-08-2022 03:04:17,72,0,0,
04-08-2022 03:04:47,72,0,0,
04-08-2022 03:05:17,72,0,0,
04-08-2022 03:05:48,72,0,0,
04-08-2022 03:06:18,72,0,0,
04-08-2022 03:06:48,72,0,0,
04-08-2022 03:07:18,72,0,0,
04-08-2022 03:07:48,72,0,0,
04-08-2022 03:08:18,72,0,0,
04-08-2022 03:08:48,72,173,9,
04-08-2022 03:09:18,72,0,0,
